job_id,job_title,salary_usd,experience_level,company_location,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,company_name,
AI06040,Head of AI,63712,MI,China,China,0,"PyTorch, Java, Hadoop, GCP",Associate,4,Automotive,Quantum Computing Inc,
AI06041,Machine Learning Engineer,252062,EX,United States,United States,100,"Azure, Scala, R",Master,12,Consulting,Smart Analytics,
AI06042,Data Scientist,41717,EN,China,China,0,"SQL, Azure, Python, NLP",PhD,0,Automotive,DeepTech Ventures,
AI06043,Computer Vision Engineer,90670,MI,Australia,Australia,50,"Data Visualization, PyTorch, Tableau, Statistics, Java",Associate,4,Energy,DeepTech Ventures,
AI06044,Research Scientist,34179,EN,Ireland,Ireland,50,"AWS, PyTorch, Azure, Data Visualization, Hadoop",PhD,1,Consulting,Quantum Computing Inc,
AI06045,Head of AI,57423,EN,Sweden,Sweden,0,"SQL, PyTorch, NLP, Kubernetes, MLOps",Associate,0,Technology,Neural Networks Co,
AI06046,ML Ops Engineer,69408,EN,Australia,Australia,50,"GCP, Java, Computer Vision, Scala, TensorFlow",Bachelor,0,Technology,Digital Transformation LLC,
AI06047,Robotics Engineer,223460,EX,Switzerland,Switzerland,0,"Python, Docker, Computer Vision",Master,19,Automotive,Cognitive Computing,
AI06048,Data Engineer,162807,SE,Sweden,Sweden,0,"Data Visualization, R, Linux, SQL, Deep Learning",Associate,8,Real Estate,Cloud AI Solutions,
AI06049,AI Consultant,82741,MI,India,Japan,0,"Git, Azure, Tableau",PhD,3,Energy,DataVision Ltd,
AI06050,Robotics Engineer,39957,EN,China,Canada,50,"Hadoop, AWS, Docker, Tableau, Java",Bachelor,0,Transportation,Predictive Systems,
AI06051,Head of AI,110684,MI,Norway,Sweden,0,"Statistics, Hadoop, Python, PyTorch, Azure",Associate,2,Finance,Advanced Robotics,
AI06052,AI Specialist,356760,EX,Switzerland,Switzerland,0,"Linux, Statistics, R, SQL, MLOps",Associate,10,Technology,DataVision Ltd,
AI06053,AI Software Engineer,184181,EX,Germany,Norway,0,"Azure, SQL, Git",PhD,18,Retail,Quantum Computing Inc,
AI06054,AI Research Scientist,147863,EX,Israel,Israel,0,"Python, GCP, Deep Learning, Tableau, TensorFlow",Master,19,Manufacturing,Future Systems,
AI06055,Robotics Engineer,83794,EN,Norway,Netherlands,50,"Kubernetes, Python, TensorFlow",Associate,0,Healthcare,Future Systems,
AI06056,Robotics Engineer,68757,MI,China,China,50,"Azure, Statistics, Scala",Master,3,Retail,DataVision Ltd,
AI06057,Machine Learning Engineer,92522,SE,Japan,Japan,100,"Kubernetes, Azure, Data Visualization, MLOps, PyTorch",PhD,7,Technology,TechCorp Inc,
AI06058,ML Ops Engineer,155652,EX,Canada,Canada,50,"AWS, Deep Learning, Docker, Git, Spark",Master,16,Retail,Predictive Systems,
AI06059,Machine Learning Researcher,291496,EX,Switzerland,Japan,50,"NLP, MLOps, Python, Kubernetes, Deep Learning",Associate,13,Energy,Algorithmic Solutions,
AI06060,AI Specialist,78037,SE,India,India,50,"Deep Learning, Java, SQL",Master,8,Energy,Smart Analytics,
AI06061,Principal Data Scientist,119754,SE,Germany,Netherlands,100,"Git, Mathematics, Hadoop",Bachelor,8,Media,Quantum Computing Inc,
AI06062,Deep Learning Engineer,73048,MI,Ireland,South Korea,0,"Docker, Kubernetes, Git, AWS, Hadoop",Bachelor,4,Automotive,Algorithmic Solutions,
AI06063,AI Software Engineer,63483,MI,India,India,100,"Java, Spark, Azure, Mathematics",Associate,3,Telecommunications,Cognitive Computing,
AI06064,AI Consultant,38282,EN,Israel,Israel,0,"SQL, Git, Data Visualization, PyTorch, GCP",Associate,0,Gaming,AI Innovations,
AI06065,Robotics Engineer,148538,EX,Canada,United Kingdom,0,"Mathematics, Computer Vision, Scala, Deep Learning, AWS",Associate,14,Gaming,Cloud AI Solutions,
AI06066,Machine Learning Engineer,120722,EX,Japan,Japan,100,"Python, TensorFlow, R, GCP, Computer Vision",Associate,16,Retail,Cognitive Computing,
AI06067,Head of AI,70295,SE,Austria,Austria,100,"Deep Learning, Kubernetes, Python, Spark, Hadoop",Bachelor,5,Gaming,Algorithmic Solutions,
AI06068,NLP Engineer,132015,SE,Germany,Japan,0,"Spark, SQL, Statistics, AWS",Bachelor,8,Education,AI Innovations,
AI06069,AI Research Scientist,283388,EX,Germany,Israel,0,"Statistics, TensorFlow, Python, Linux, Docker",PhD,11,Automotive,Quantum Computing Inc,
AI06070,Principal Data Scientist,121545,EX,Austria,Sweden,50,"Spark, Scala, Python, AWS",Bachelor,11,Finance,AI Innovations,
AI06071,Robotics Engineer,55925,MI,Japan,India,50,"Scala, Python, Data Visualization",Bachelor,2,Media,AI Innovations,
AI06072,Machine Learning Researcher,66436,SE,Austria,Austria,100,"Computer Vision, Statistics, PyTorch, SQL, Java",Master,5,Manufacturing,Advanced Robotics,
AI06073,AI Architect,73513,MI,South Korea,South Korea,0,"SQL, Azure, Tableau, Spark, Linux",Bachelor,3,Retail,Neural Networks Co,
AI06074,AI Consultant,90639,SE,China,Denmark,50,"Hadoop, Computer Vision, Python, Git, TensorFlow",PhD,7,Healthcare,Machine Intelligence Group,
AI06075,Deep Learning Engineer,231707,EX,Switzerland,Switzerland,0,"PyTorch, Hadoop, Tableau",Master,15,Manufacturing,Predictive Systems,
AI06076,Autonomous Systems Engineer,63348,EN,South Korea,Israel,100,"Java, Kubernetes, Git, TensorFlow",PhD,0,Finance,AI Innovations,
AI06077,Autonomous Systems Engineer,83942,EN,Canada,Canada,0,"Kubernetes, Statistics, R, Linux",Master,0,Transportation,Algorithmic Solutions,
AI06078,Computer Vision Engineer,155181,SE,Denmark,South Korea,0,"SQL, Python, Hadoop, Deep Learning",Bachelor,5,Education,Algorithmic Solutions,
AI06079,Deep Learning Engineer,74173,EN,Denmark,South Korea,50,"Computer Vision, PyTorch, AWS, TensorFlow, Spark",Bachelor,0,Real Estate,Future Systems,
AI06080,AI Software Engineer,60280,MI,Austria,Austria,50,"Mathematics, GCP, R, AWS",Bachelor,3,Education,Cloud AI Solutions,
AI06081,AI Specialist,48119,EN,Ireland,Australia,100,"Git, Java, MLOps",Associate,1,Telecommunications,TechCorp Inc,
AI06082,ML Ops Engineer,60303,MI,Japan,Japan,50,"Docker, TensorFlow, GCP, Computer Vision, Deep Learning",Master,3,Finance,Cognitive Computing,
AI06083,Data Analyst,71297,EN,France,France,100,"Tableau, Statistics, Python, Spark, Kubernetes",Master,0,Technology,Advanced Robotics,
AI06084,AI Consultant,101407,MI,Germany,Germany,100,"MLOps, AWS, R, Mathematics, Computer Vision",PhD,2,Telecommunications,Predictive Systems,
AI06085,AI Consultant,61855,EN,United Kingdom,United Kingdom,0,"Scala, Docker, Tableau, R",Associate,1,Telecommunications,AI Innovations,
AI06086,Deep Learning Engineer,179546,EX,Sweden,Sweden,0,"Statistics, TensorFlow, Hadoop",Master,16,Retail,Neural Networks Co,
AI06087,Machine Learning Engineer,47108,EN,France,Australia,50,"Kubernetes, PyTorch, Statistics, Azure",Master,1,Healthcare,Advanced Robotics,
AI06088,Data Scientist,182681,EX,Canada,United Kingdom,0,"TensorFlow, Kubernetes, Deep Learning, Computer Vision, Mathematics",Master,12,Media,Neural Networks Co,
AI06089,AI Architect,150617,EX,India,Ireland,50,"R, SQL, NLP",Bachelor,19,Consulting,Cloud AI Solutions,
AI06090,Machine Learning Engineer,143317,SE,Switzerland,Switzerland,100,"Kubernetes, Docker, MLOps, Python, Mathematics",Associate,5,Manufacturing,Predictive Systems,
AI06091,Data Engineer,94197,EN,United States,United States,0,"Deep Learning, AWS, Azure, TensorFlow",Master,0,Energy,DataVision Ltd,
AI06092,Research Scientist,69816,EN,Singapore,Israel,50,"Statistics, Data Visualization, Python, Kubernetes",PhD,1,Manufacturing,Predictive Systems,
AI06093,Head of AI,106657,SE,Netherlands,Netherlands,0,"Linux, Spark, Java, Computer Vision",Master,6,Finance,Quantum Computing Inc,
AI06094,Computer Vision Engineer,65600,MI,China,China,0,"Python, Azure, Tableau, Kubernetes",Master,2,Government,Digital Transformation LLC,
AI06095,AI Specialist,64058,EN,United States,Finland,0,"Python, Mathematics, NLP, TensorFlow, PyTorch",PhD,0,Telecommunications,AI Innovations,
AI06096,Machine Learning Researcher,71442,MI,Singapore,Singapore,50,"Spark, Linux, Python, Hadoop, TensorFlow",PhD,3,Media,DataVision Ltd,
AI06097,AI Research Scientist,246594,EX,United States,United States,0,"Scala, Hadoop, Computer Vision, Java, R",Master,16,Healthcare,Autonomous Tech,
AI06098,Head of AI,61045,MI,Ireland,Ireland,50,"MLOps, Hadoop, Python, Tableau",PhD,4,Energy,Quantum Computing Inc,
AI06099,Data Engineer,96832,SE,Japan,Japan,100,"Java, TensorFlow, Linux",Associate,8,Gaming,Cognitive Computing,
AI06100,Data Scientist,46308,EN,Finland,Finland,100,"Deep Learning, Kubernetes, SQL, PyTorch",Associate,1,Manufacturing,Machine Intelligence Group,
AI06101,Research Scientist,77542,EN,Australia,Australia,0,"Git, NLP, Deep Learning",Master,1,Real Estate,Predictive Systems,
AI06102,Machine Learning Engineer,86551,MI,France,Norway,0,"Computer Vision, Mathematics, TensorFlow",PhD,3,Media,Algorithmic Solutions,
AI06103,Autonomous Systems Engineer,83920,MI,China,China,0,"Git, NLP, Python, MLOps, TensorFlow",Associate,2,Education,DataVision Ltd,
AI06104,AI Software Engineer,58833,EN,France,France,100,"Spark, GCP, Mathematics",Master,1,Telecommunications,Algorithmic Solutions,
AI06105,Computer Vision Engineer,92219,MI,Singapore,South Korea,100,"Deep Learning, Spark, Kubernetes, PyTorch, TensorFlow",Master,3,Technology,Machine Intelligence Group,
AI06106,AI Architect,65352,EN,Australia,Australia,0,"Scala, Java, Data Visualization",Bachelor,0,Consulting,DataVision Ltd,
AI06107,Data Engineer,202187,EX,Japan,Japan,0,"Hadoop, Computer Vision, R, Docker, Python",PhD,14,Education,Quantum Computing Inc,
AI06108,Deep Learning Engineer,56106,EN,South Korea,United States,100,"Spark, AWS, Kubernetes, Java, Mathematics",Master,1,Healthcare,Smart Analytics,
AI06109,Autonomous Systems Engineer,79022,MI,Israel,Israel,50,"Kubernetes, Git, NLP, R, GCP",Bachelor,2,Transportation,Autonomous Tech,
AI06110,AI Product Manager,159384,SE,Switzerland,Switzerland,100,"Tableau, TensorFlow, Python, Spark, GCP",Associate,8,Energy,Smart Analytics,
AI06111,AI Product Manager,116468,MI,United States,United States,100,"Linux, GCP, Python, Scala",Bachelor,3,Government,AI Innovations,
AI06112,AI Product Manager,67430,MI,China,China,0,"SQL, Python, Tableau, Data Visualization",Bachelor,2,Manufacturing,Machine Intelligence Group,
AI06113,Machine Learning Researcher,126440,MI,United Kingdom,United Kingdom,0,"MLOps, Linux, SQL",Master,2,Healthcare,AI Innovations,
AI06114,AI Research Scientist,73463,MI,Germany,Norway,50,"Hadoop, Spark, Computer Vision, PyTorch, Linux",Master,4,Energy,Machine Intelligence Group,
AI06115,Machine Learning Researcher,51092,MI,Ireland,Singapore,50,"Data Visualization, Mathematics, Linux, AWS",Bachelor,2,Real Estate,AI Innovations,
AI06116,Autonomous Systems Engineer,196121,EX,Canada,Canada,0,"Mathematics, NLP, Python, Kubernetes",Bachelor,16,Media,Cognitive Computing,
AI06117,Data Engineer,184155,EX,Israel,Finland,0,"TensorFlow, Python, Tableau, Data Visualization, NLP",Master,11,Gaming,Cognitive Computing,
AI06118,NLP Engineer,57079,EN,Sweden,Sweden,50,"Scala, AWS, Computer Vision, Python",Associate,1,Government,Advanced Robotics,
AI06119,NLP Engineer,91514,MI,France,France,0,"Tableau, Git, SQL",Associate,2,Gaming,Predictive Systems,
AI06120,Data Engineer,46310,EN,China,China,100,"SQL, TensorFlow, Kubernetes, Python",PhD,1,Energy,Neural Networks Co,
AI06121,Autonomous Systems Engineer,57760,EN,Israel,Denmark,50,"Data Visualization, SQL, NLP, Azure, Spark",PhD,1,Gaming,Algorithmic Solutions,
AI06122,ML Ops Engineer,190631,SE,Switzerland,Switzerland,50,"SQL, Java, R, Tableau",Bachelor,6,Real Estate,Predictive Systems,
AI06123,Data Engineer,64638,MI,India,India,0,"Git, Kubernetes, NLP, R, Data Visualization",Master,4,Transportation,Autonomous Tech,
AI06124,Data Scientist,60955,EN,Australia,France,0,"SQL, Data Visualization, Azure, Linux, Kubernetes",PhD,1,Energy,Algorithmic Solutions,
AI06125,NLP Engineer,109601,SE,Singapore,Singapore,0,"MLOps, R, Git",Master,7,Manufacturing,TechCorp Inc,
AI06126,Data Engineer,150046,MI,Switzerland,Japan,50,"MLOps, Tableau, R",Bachelor,3,Gaming,Quantum Computing Inc,
AI06127,AI Specialist,92005,SE,China,China,100,"SQL, NLP, Kubernetes, Mathematics",Bachelor,5,Retail,DataVision Ltd,
AI06128,Head of AI,94166,EN,United States,United States,0,"Git, Azure, Computer Vision",Bachelor,1,Media,Predictive Systems,
AI06129,Head of AI,106738,MI,Sweden,Sweden,0,"Statistics, PyTorch, Data Visualization",Associate,3,Healthcare,DeepTech Ventures,
AI06130,AI Software Engineer,71691,EN,Netherlands,Netherlands,50,"R, Hadoop, Kubernetes, Deep Learning",Bachelor,0,Media,Digital Transformation LLC,
AI06131,AI Consultant,204226,EX,Canada,Canada,100,"Scala, AWS, Data Visualization, TensorFlow",Master,10,Healthcare,Machine Intelligence Group,
AI06132,Autonomous Systems Engineer,41958,EN,India,India,100,"NLP, SQL, Deep Learning, Linux, Hadoop",Bachelor,0,Manufacturing,TechCorp Inc,
AI06133,AI Research Scientist,94876,SE,China,China,0,"TensorFlow, R, Mathematics, GCP",Bachelor,7,Government,Smart Analytics,
AI06134,AI Specialist,99617,MI,Singapore,Singapore,100,"Scala, Java, AWS",Master,4,Education,Predictive Systems,
AI06135,Computer Vision Engineer,116667,MI,France,France,50,"Spark, Tableau, SQL, GCP",PhD,3,Finance,Autonomous Tech,
AI06136,AI Software Engineer,113934,SE,Germany,Germany,0,"Docker, Python, Scala, AWS",Associate,8,Real Estate,DataVision Ltd,
AI06137,Robotics Engineer,66497,MI,Canada,Canada,0,"SQL, Azure, Deep Learning, MLOps",Master,4,Gaming,Machine Intelligence Group,
AI06138,Autonomous Systems Engineer,117641,SE,France,Singapore,0,"R, SQL, Azure, Git",Associate,9,Energy,Cloud AI Solutions,
AI06139,AI Product Manager,69088,SE,China,China,0,"Linux, Tableau, Computer Vision, Spark",Associate,6,Manufacturing,Autonomous Tech,
AI06140,Robotics Engineer,98044,MI,Canada,Canada,50,"Linux, Python, Java, SQL, Spark",Associate,3,Consulting,Cloud AI Solutions,
AI06141,Data Engineer,158788,EX,Canada,Canada,0,"NLP, Scala, Deep Learning, PyTorch, Computer Vision",Master,13,Healthcare,Neural Networks Co,
AI06142,Research Scientist,148163,EX,Finland,Canada,50,"R, Scala, TensorFlow",Bachelor,17,Finance,Algorithmic Solutions,
AI06143,Machine Learning Researcher,121757,EX,Finland,Finland,0,"AWS, MLOps, Docker, Data Visualization, Kubernetes",Master,10,Energy,DataVision Ltd,
AI06144,Head of AI,102494,SE,India,India,100,"Data Visualization, Python, GCP, TensorFlow, Scala",Associate,9,Government,Digital Transformation LLC,
AI06145,Machine Learning Engineer,46530,EN,China,Finland,100,"Spark, Linux, Deep Learning",Associate,0,Finance,Future Systems,
AI06146,NLP Engineer,115202,MI,France,France,0,"Spark, Docker, Hadoop",Associate,3,Transportation,Smart Analytics,
AI06147,AI Research Scientist,132950,SE,Sweden,Austria,0,"TensorFlow, Computer Vision, Mathematics",Bachelor,7,Real Estate,Cognitive Computing,
AI06148,AI Product Manager,170400,SE,United States,Singapore,50,"NLP, Linux, Spark, Python, Git",Associate,6,Government,Autonomous Tech,
AI06149,AI Product Manager,91256,EN,Norway,Norway,0,"Azure, TensorFlow, NLP, Python, Tableau",Bachelor,0,Technology,Algorithmic Solutions,
AI06150,Data Analyst,79564,MI,Israel,Israel,0,"Mathematics, TensorFlow, Linux, AWS, Deep Learning",Bachelor,3,Media,Digital Transformation LLC,
AI06151,Data Analyst,71665,MI,Ireland,Ireland,50,"Java, Linux, NLP",PhD,4,Education,Future Systems,
AI06152,Machine Learning Researcher,78361,MI,Finland,Finland,0,"Git, Azure, Python",Bachelor,4,Real Estate,Smart Analytics,
AI06153,ML Ops Engineer,79416,MI,Japan,Israel,0,"Deep Learning, Hadoop, Git, Python, Kubernetes",Master,3,Consulting,Autonomous Tech,
AI06154,Autonomous Systems Engineer,84441,MI,Germany,Germany,50,"Python, TensorFlow, PyTorch, SQL",Associate,2,Media,Predictive Systems,
AI06155,AI Software Engineer,123970,EX,Ireland,Sweden,100,"Spark, Linux, NLP, Statistics",Bachelor,14,Manufacturing,Digital Transformation LLC,
AI06156,Autonomous Systems Engineer,46093,EN,Ireland,Ireland,50,"SQL, Docker, Git, Hadoop, Computer Vision",PhD,1,Energy,DeepTech Ventures,
AI06157,Head of AI,52901,EN,Germany,Germany,100,"AWS, PyTorch, Spark, Scala, Deep Learning",Master,0,Manufacturing,Digital Transformation LLC,
AI06158,Robotics Engineer,100926,MI,France,France,0,"Linux, Python, R",Master,4,Retail,Autonomous Tech,
AI06159,Research Scientist,206183,SE,United States,United States,50,"Linux, TensorFlow, Azure, SQL",PhD,8,Automotive,Autonomous Tech,
AI06160,Deep Learning Engineer,150708,SE,Singapore,Singapore,50,"Kubernetes, Python, Data Visualization, Git",Master,6,Energy,Algorithmic Solutions,
AI06161,NLP Engineer,130218,MI,Switzerland,Switzerland,0,"TensorFlow, Deep Learning, Azure, Mathematics",Master,3,Automotive,AI Innovations,
AI06162,Data Scientist,102081,SE,India,United States,100,"GCP, SQL, Docker, Statistics, Mathematics",Master,5,Healthcare,Advanced Robotics,
AI06163,ML Ops Engineer,72715,SE,Finland,United Kingdom,50,"SQL, Python, MLOps",PhD,8,Transportation,Algorithmic Solutions,
AI06164,NLP Engineer,207778,EX,Netherlands,Ireland,100,"Azure, Spark, TensorFlow, Hadoop",Master,17,Telecommunications,Future Systems,
AI06165,Autonomous Systems Engineer,58287,EN,Finland,Finland,100,"Scala, Java, Mathematics",Associate,0,Finance,Cloud AI Solutions,
AI06166,AI Product Manager,54110,EN,Israel,Israel,0,"AWS, SQL, Mathematics, Scala, Deep Learning",PhD,0,Telecommunications,Future Systems,
AI06167,AI Specialist,142610,EX,Japan,Japan,50,"SQL, NLP, MLOps, Hadoop",Bachelor,18,Government,Cognitive Computing,
AI06168,Principal Data Scientist,60258,EN,Canada,Canada,0,"MLOps, Azure, Tableau, GCP, SQL",PhD,1,Transportation,DeepTech Ventures,
AI06169,Data Engineer,81215,EN,France,Sweden,0,"Scala, AWS, Deep Learning, Mathematics, Statistics",Associate,0,Telecommunications,Digital Transformation LLC,
AI06170,Principal Data Scientist,74551,EN,United States,United States,0,"PyTorch, Spark, Mathematics, TensorFlow, Python",PhD,0,Real Estate,DataVision Ltd,
AI06171,Head of AI,52976,EN,Israel,Israel,50,"MLOps, Docker, Python, GCP, Git",Master,0,Retail,Predictive Systems,
AI06172,ML Ops Engineer,58138,EN,Australia,Sweden,100,"Git, Linux, Spark, Python, Computer Vision",PhD,0,Media,DeepTech Ventures,
AI06173,Robotics Engineer,128677,EN,Switzerland,Switzerland,50,"Python, TensorFlow, AWS, Java, Git",Associate,0,Real Estate,Cloud AI Solutions,
AI06174,AI Consultant,66016,EN,Singapore,Singapore,50,"Python, Scala, Spark, Statistics, PyTorch",PhD,1,Media,AI Innovations,
AI06175,Autonomous Systems Engineer,40789,EN,Finland,Finland,50,"Scala, Python, Docker, TensorFlow",PhD,1,Healthcare,Future Systems,
AI06176,Computer Vision Engineer,157880,EX,Ireland,Ireland,100,"Hadoop, Scala, NLP, Mathematics",PhD,12,Energy,AI Innovations,
AI06177,Data Analyst,92409,MI,Singapore,Singapore,50,"MLOps, AWS, Kubernetes, Python, Java",Associate,2,Government,Autonomous Tech,
AI06178,Robotics Engineer,66201,EN,Australia,Australia,100,"Git, Computer Vision, R",Master,1,Telecommunications,Cognitive Computing,
AI06179,Computer Vision Engineer,148647,SE,Denmark,Singapore,100,"Scala, TensorFlow, Git, Computer Vision",PhD,7,Technology,Digital Transformation LLC,
